dialogue_id,utterance_id,speaker,overall_turn,overall_position,sales_turn,sales_position,elapsed_seconds,time_position,word_count,char_count,text,continuing_dialogue,providing_information,goal_acceptance
39,39_29,user,27,0.4909090909090909,,,841.0,0.45166487647690656,1,14,アクセサリーなども充実してる？,,,
39,39_30,sales,28,0.509090909090909,21,0.5384615384615384,892.0,0.4790547798066595,6,41,ご購入いただいた際の同梱品は、 ・ケース ・サイズ別イヤーパッド ・ケース ・充電コード です。,positive,neutral,positive
39,39_31,user,29,0.5272727272727272,,,937.0,0.5032223415682062,3,23,ケースは２つ？ あと、ケースの色は本体と同色？ すべて白？,,,
39,39_32,sales,30,0.5454545454545454,22,0.5641025641025641,967.0,0.5193340494092373,1,16,大変失礼しました。ケースは１つです。,neutral,neutral,neutral
39,39_33,sales,31,0.5636363636363636,23,0.5897435897435898,991.0,0.5322234156820623,1,13,ケースの色はすべて白色です。,negative,neutral,neutral
39,39_34,user,32,0.5818181818181818,,,1045.0,0.5612244897959183,1,18,他社製品と比べて優れている点を教えて。,,,
39,39_35,sales,33,0.6,24,0.6153846153846154,1055.0,0.5665950590762621,1,13,ご質問ありがとうございます！,neutral,neutral,neutral
39,39_36,sales,34,0.6181818181818182,25,0.6410256410256411,1113.0,0.5977443609022557,1,30,機能に対しての重量は他のワイヤレスイヤホンよりも優れています。,positive,positive,positive
39,39_37,sales,35,0.6363636363636364,26,0.6666666666666666,1152.0,0.6186895810955961,2,40,平均6gの中で、最もドライバーが大きく音質がよいAir-Buds Proでも6.0ｇto,neutral,neutral,neutral
39,39_38,sales,36,0.6545454545454545,27,0.6923076923076923,1179.0,0.6331901181525241,1,23,と軽量で長時間の装着でも耳が痛くなりづらいです。,positive,neutral,positive
39,39_39,sales,37,0.6727272727272727,28,0.717948717948718,1213.0,0.6514500537056928,1,28,ワイヤレスイヤホンの平均重量は片耳6.0gと言われています。,positive,neutral,positive
39,39_40,user,38,0.6909090909090909,,,1252.0,0.6723952738990333,1,15,つまり平均と同じ重量ってことね。,,,
39,39_41,sales,39,0.7090909090909091,29,0.7435897435897436,1279.0,0.6868958109559613,2,35,Air-Buds Liteは4.2g、Air-Budsは5.0gとさらに軽量ですよ！,positive,positive,positive
39,39_42,user,40,0.7272727272727273,,,1302.0,0.6992481203007519,2,13,それはすごい！ 耐久性は大丈夫？,,,
39,39_43,sales,41,0.7454545454545455,30,0.7692307692307693,1347.0,0.7234156820622986,1,30,いずれも3年間の破損保証がついており、耐久性にも自信があります。,positive,positive,positive
39,39_44,sales,42,0.7636363636363637,31,0.7948717948717948,1362.0,0.7314715359828142,2,36,また、Air-BudsとAir-Buds Proには防塵・防水機能もついています。,positive,positive,positive
39,39_45,user,43,0.7818181818181819,,,1421.0,0.7631578947368421,1,28,落として自分または他人が踏ん付けて損傷させても保証はきく？,,,
39,39_46,sales,44,0.8,32,0.8205128205128205,1513.0,0.8125671321160043,1,25,損傷が故意でなく、保証期間の3年以内であれば可能です。,positive,positive,positive
39,39_47,user,45,0.8181818181818182,,,1537.0,0.8254564983888292,1,11,保証の回数に制限はある？,,,
39,39_48,sales,46,0.8363636363636363,33,0.8461538461538461,1564.0,0.8399570354457573,1,18,期間内であれば回数に制限はありません！,positive,positive,positive
39,39_49,sales,47,0.8545454545454545,34,0.8717948717948718,1612.0,0.8657357679914071,1,37,期間はご購入いただいた時点から3年間となり、修理時に期間の更新はございません。,positive,positive,positive
39,39_50,user,48,0.8727272727272727,,,1631.0,0.8759398496240601,1,12,デザインにこだわりはある？,,,
39,39_51,sales,49,0.8909090909090909,35,0.8974358974358975,1676.0,0.9001074113856069,1,35,デザイン・製造を国内で行っており表面処理の品質の高さには自信があります。,positive,neutral,positive
39,39_52,sales,50,0.9090909090909091,36,0.9230769230769231,1721.0,0.9242749731471536,1,42,また、厚みが少ないシリーズです。装着した際の出っ張りが気になりづらいように工夫しています。,positive,neutral,positive
39,39_53,user,51,0.9272727272727272,,,1766.0,0.9484425349087003,1,28,サイズ別イヤーパッドなどを使えば、しっかり耳にフィットする？,,,
39,39_54,sales,52,0.9454545454545454,37,0.9487179487179487,1791.0,0.9618689581095596,1,23,はい、耳へのフィット感はカナル型の最大の特徴です！,positive,positive,positive
39,39_55,sales,53,0.9636363636363636,38,0.9743589743589743,1813.0,0.9736842105263158,1,21,サイズ別で3種類のイヤーパッドが同梱します。,positive,positive,positive
39,39_56,user,54,0.9818181818181818,,,1837.0,0.9865735767991407,1,13,イヤーパッドだけ購入も可能？,,,
39,39_57,sales,55,1.0,39,1.0,1862.0,1.0,1,20,可能です。公式サイトからご購入いただけます。,positive,positive,positive
40,40_1,sales,0,0.0,0,0.0,0.0,0.0,1,24,こんにちは！本日はどのような商品をお買い求めですか？,neutral,positive,neutral
40,40_2,user,1,0.047619047619047616,,,38.0,0.042081949058693245,1,38,ワイヤレスイヤホンを初めて買おうと思っているのですがおすすめ商品はありますか？,,,
40,40_3,sales,2,0.09523809523809523,1,0.07142857142857142,59.0,0.06533776301218161,1,10,ありがとうございます！,positive,positive,positive
40,40_4,sales,3,0.14285714285714285,2,0.14285714285714285,81.0,0.08970099667774087,4,46,イヤホンの主な利用シーンは何でしょうか? A:仕事利用 B:音楽鑑賞 C:その他(利用シーンを教えてください),positive,positive,positive
40,40_5,user,4,0.19047619047619047,,,94.0,0.10409745293466224,1,4,Bですね。,,,
40,40_6,sales,5,0.23809523809523808,3,0.21428571428571427,108.0,0.11960132890365449,1,13,ご回答ありがとうございます！,positive,neutral,positive
40,40_7,sales,6,0.2857142857142857,4,0.2857142857142857,114.0,0.12624584717607973,1,8,回答を生成中です。,neutral,neutral,negative
40,40_9,sales,7,0.3333333333333333,5,0.35714285714285715,173.0,0.19158361018826134,2,78,お客様が満足する可能性が高い商品はAeroSound Air-Budsです。重低音も忠実に再現する高い音質と、高い防塵・耐水性能で室内外で安心して音楽鑑賞が可能です。,positive,positive,neutral
40,40_11,sales,8,0.38095238095238093,6,0.42857142857142855,225.0,0.24916943521594684,3,63,イヤホンとして最低限の機能で一番コストがかからないタイプをお求めの場合はAeroSound Air-Buds Liteがオススメです。,positive,positive,positive
40,40_12,user,9,0.42857142857142855,,,296.0,0.327796234772979,2,65,音楽の重低音をクリアに聞きたいと思っているのと、耐水性能が良いと思うのでAeroSound Air-Budsが良いですがちょっと高いです。,,,
40,40_13,user,10,0.47619047619047616,,,314.0,0.3477297895902547,3,33,AeroSound Air-Buds Liteが価格面では良いと思います。,,,
40,40_14,sales,11,0.5238095238095238,7,0.5,382.0,0.4230343300110742,1,13,ご回答ありがとうございます！,positive,positive,positive
40,40_15,sales,12,0.5714285714285714,8,0.5714285714285714,440.0,0.48726467331118495,2,47,AeroSound Air-Budsについて少し価格が高い商品ですが３年間の安心保証かついてきます！,positive,positive,positive
40,40_16,sales,13,0.6190476190476191,9,0.6428571428571429,475.0,0.5260243632336655,1,25,購入後3年以内なら無料で保証を活用し修理が可能です。,positive,positive,positive
40,40_17,sales,14,0.6666666666666666,10,0.7142857142857143,553.0,0.6124031007751938,4,72,AeroSound Air-Buds Liteはコスト的に魅力的ですが保証はついておりません。 保証と価格のバランスを踏まえてご検討いただけますと幸いです。,positive,positive,neutral
40,40_18,user,15,0.7142857142857143,,,637.0,0.7054263565891473,3,62,なるほど、３年間の保証がついているのはとても魅力的ですね。ただやはり自分 にはAeroSound Air-Budsは高価格な気がします。,,,
40,40_19,user,16,0.7619047619047619,,,660.0,0.7308970099667774,3,39,AeroSound Air-Buds Liteの音質もそこまで悪くはないのでしょうか？,,,
40,40_20,sales,17,0.8095238095238095,11,0.7857142857142857,756.0,0.8372093023255814,4,67,はい！AeroSound Air-Buds Liteの音質も良いです！ 違いが出るとしたらロックやオペラなど極端な高低音域の曲を聴くシーンなどです。,positive,positive,positive
40,40_21,user,18,0.8571428571428571,,,803.0,0.8892580287929125,3,61,なるほど、ロックもオペラもあまり聴かないので今回はコスパ重視でAeroSound Air-Buds Liteにしようかなと思います。,,,
40,40_22,sales,19,0.9047619047619048,12,0.8571428571428571,831.0,0.920265780730897,1,28,承知しました！本日はお買い求めいただきありがとうございます。,positive,positive,positive
40,40_24,sales,20,0.9523809523809523,13,0.9285714285714286,896.0,0.9922480620155039,1,44,上記リンクからお買い求めいただくとチャット経由購入特典で１ヶ月返品無料となりますので是非,neutral,negative,neutral
40,40_25,sales,21,1.0,14,1.0,903.0,1.0,1,7,ご活用ください！,positive,positive,positive
41,41_1,sales,0,0.0,0,0.0,0.0,0.0,1,34,ようこそ！あなたの興味をサポートします。気になっているジャンルは何ですか？,neutral,positive,neutral
41,41_2,user,1,0.037037037037037035,,,85.0,0.06827309236947791,1,46,「気になっているジャンル」とは、ワイヤレスイヤホン3つのうち、どれに興味があるかと言うことでしょうか？,,,
41,41_3,sales,2,0.07407407407407407,1,0.045454545454545456,123.0,0.09879518072289156,1,31,こちらでは高品質な3種類のワイヤレスイヤホンをご用意しています。,negative,neutral,neutral
41,41_4,sales,3,0.1111111111111111,2,0.09090909090909091,157.0,0.12610441767068273,1,21,イヤホンをお探しでしたらお手伝いできますよ,positive,positive,positive
41,41_5,sales,4,0.14814814814814814,3,0.13636363636363635,187.0,0.1502008032128514,1,23,今お使いのイヤホンはどういったタイプでしょうか？,positive,neutral,neutral
41,41_6,user,5,0.18518518518518517,,,270.0,0.21686746987951808,2,53,私が使っているのは、片耳式のワイヤレスイヤホンです。 一方で、今回はプレゼント用のワイヤレスイヤホンを探しています。,,,
41,41_7,sales,6,0.2222222222222222,4,0.18181818181818182,292.0,0.23453815261044178,1,10,ありがとうございます！,positive,positive,positive
41,41_8,sales,7,0.25925925925925924,5,0.22727272727272727,320.0,0.2570281124497992,1,8,贈答用なんですね。,positive,positive,positive
41,41_9,sales,8,0.2962962962962963,6,0.2727272727272727,335.0,0.26907630522088355,1,31,お相手の方はすでにワイヤレスイヤホンを使っていらっしゃいますか？,negative,neutral,neutral
41,41_10,sales,9,0.3333333333333333,7,0.3181818181818182,479.0,0.38473895582329315,1,47,こちらでは3種類のワイヤレスイヤホンを用意しています。それぞれに特徴的な機能をご案内しましょうか？,positive,positive,neutral
41,41_11,user,10,0.37037037037037035,,,485.0,0.3895582329317269,2,66,はい、相手は左右のイヤホンがコードで繋がっているタイプのワイヤレスイヤホンを使っています。 今回、左右分離型のイヤレスイヤホンを探しています。,,,
41,41_12,sales,11,0.4074074074074074,8,0.36363636363636365,510.0,0.40963855421686746,1,22,お相手の方はネックバンド型をお使いなんですね！,positive,neutral,neutral
41,41_13,sales,12,0.4444444444444444,9,0.4090909090909091,537.0,0.43132530120481927,1,24,こちらで用意している3種類はすべて左右分離型です。,neutral,,neutral
41,41_14,sales,13,0.48148148148148145,10,0.45454545454545453,574.0,0.4610441767068273,1,28,見た目がスマートになり、ファッショナブルな使い方ができます。,neutral,neutral,neutral
41,41_15,sales,14,0.5185185185185185,11,0.5,601.0,0.4827309236947791,1,37,お相手の方は、ワイヤレスイヤホンをどういった場面で使うことが多いと思いますか？,positive,positive,positive
41,41_16,sales,15,0.5555555555555556,12,0.5454545454545454,637.0,0.5116465863453815,1,43,例えば、通勤中に音楽を聴く、家で家事をしながら映画を観る、仕事のオンライン会議で使う、などです。,positive,positive,positive
41,41_17,sales,16,0.5925925925925926,13,0.5909090909090909,821.0,0.659437751004016,1,56,"価格面では、11,000円、22,000円、33,000の3種類がご用意ございます。ご予算に合わせてご覧いただくことも可能です！",neutral,neutral,neutral
41,41_18,user,17,0.6296296296296297,,,920.0,0.7389558232931727,4,128,通勤時や入浴時、くわえてスポーツをするときに使うことが多いと思います。 このとき、オーディオブックやビジネス系の動画コンテンツを視聴すると考えます。 また、オンライン会議でも使用する可能性は高いです。 音質は標準的なもので良いので、防水加工や強度がある商品を1つ教えてください。,,,
41,41_19,sales,18,0.6666666666666666,14,0.6363636363636364,934.0,0.7502008032128514,1,13,ご回答ありがとうございます！,positive,positive,positive
41,41_20,sales,19,0.7037037037037037,15,0.6818181818181818,975.0,0.7831325301204819,2,20,おすすめの商品はAir-Buds Proです。,negative,negative,negative
41,41_21,sales,20,0.7407407407407407,16,0.7272727272727273,998.0,0.8016064257028113,1,31,おすすめのポイントは、高い防水性能と会話機能が充実している点です。,positive,neutral,neutral
41,41_22,sales,21,0.7777777777777778,17,0.7727272727272727,1076.0,0.8642570281124498,1,37,防水機能は国際基準のIP67で、水深5mの水に5分ほど浸っても問題ありません。,neutral,neutral,neutral
41,41_23,sales,22,0.8148148148148148,18,0.8181818181818182,1114.0,0.8947791164658635,1,33,音声検出機能がついていて外部音取り込みや自動音量調整をしてくれます。,positive,positive,positive
41,41_24,sales,23,0.8518518518518519,19,0.8636363636363636,1126.0,0.9044176706827309,1,14,商品の詳細をご覧になりますか？,positive,positive,positive
41,41_25,user,24,0.8888888888888888,,,1205.0,0.9678714859437751,4,59,商品の詳細について、今回は大丈夫です。 Air-Buds Proの購入に向けて、しばらく検討したいと思います。 ありがとうございました。,,,
41,41_26,sales,25,0.9259259259259259,20,0.9090909090909091,1214.0,0.9751004016064257,1,10,ありがとうございます！,positive,positive,positive
41,41_27,sales,26,0.9629629629629629,21,0.9545454545454546,1229.0,0.98714859437751,1,31,他にもご不明点やご質問ございましたらいつでもお待ちしております！,positive,positive,positive
41,41_28,sales,27,1.0,22,1.0,1245.0,1.0,1,12,お気軽にご相談くださいね。,positive,positive,positive
42,42_1,sales,0,0.0,0,0.0,0.0,0.0,1,24,こんにちは！本日はどのような商品をお買い求めですか？,neutral,neutral,neutral
42,42_2,user,1,0.06666666666666667,,,14.0,0.029850746268656716,1,14,てごろなイヤホンを探してます。,,,
42,42_3,sales,2,0.13333333333333333,1,0.09090909090909091,44.0,0.09381663113006397,1,10,ありがとうございます。,neutral,neutral,neutral
42,42_4,sales,3,0.2,2,0.18181818181818182,47.0,0.10021321961620469,4,46,イヤホンの主な利用シーンは何でしょうか? A:仕事利用 B:音楽鑑賞 C:その他(利用シーンを教えてください),positive,positive,neutral
42,42_5,user,4,0.26666666666666666,,,76.0,0.16204690831556504,1,21,Ｃ：その他で、ウォーキングの時に利用したいです。,,,
42,42_6,sales,5,0.3333333333333333,3,0.2727272727272727,93.0,0.19829424307036247,1,13,ご回答ありがとうございます。,neutral,neutral,neutral
42,42_7,sales,6,0.4,4,0.36363636363636365,103.0,0.21961620469083157,1,8,回答を生成中です。,negative,negative,neutral
42,42_8,sales,7,0.4666666666666667,5,0.45454545454545453,123.0,0.2622601279317697,1,11,ウォーキングいいですね！,positive,positive,neutral
42,42_9,sales,8,0.5333333333333333,6,0.5454545454545454,196.0,0.417910447761194,5,40,ご予算はどのくらいを想定しているでしょうか？ A：一万円台 B:二万円台 C：三万円台 D:その他,positive,positive,neutral
42,42_10,user,9,0.6,,,212.0,0.4520255863539446,1,11,Aくらいだといいですね,,,
42,42_11,sales,10,0.6666666666666666,7,0.6363636363636364,226.0,0.48187633262260127,1,10,ありがとうございます！,neutral,neutral,neutral
42,42_13,sales,11,0.7333333333333333,8,0.7272727272727273,258.0,0.5501066098081023,1,18,お客様へのおすすめモデルはこちらです。,negative,negative,negative
42,42_14,sales,12,0.8,9,0.8181818181818182,303.0,0.6460554371002132,1,46,少し予算より大きいですが耐水性能を持つモデルで最もコストパフォーマンスが良いモデルとなります。,negative,negative,negative
42,42_16,sales,13,0.8666666666666667,10,0.9090909090909091,356.0,0.7590618336886994,2,33,最もコストを抑えられるモデルはこちらです。 防水機能は付いておりません。,neutral,neutral,neutral
42,42_17,user,14,0.9333333333333333,,,390.0,0.8315565031982942,1,20,なるほど。故障したときの保証は１年間ですか？,,,
42,42_18,sales,15,1.0,11,1.0,469.0,1.0,1,60,"購入後3年以内なら無料で保証を活用し修理できます。3年を過ぎたら5,000円～2万円の修理代をお客様にお支払い頂く形となります。",positive,positive,positive
43,43_1,sales,0,0.0,0,0.0,0.0,0.0,1,34,ようこそ！あなたの興味をサポートします。気になっているジャンルは何ですか？,positive,positive,neutral
43,43_2,user,1,0.023255813953488372,,,29.0,0.023181454836131096,1,16,ワイヤレスイヤホンを探しています。,,,
43,43_3,sales,2,0.046511627906976744,1,0.03125,41.0,0.032773780975219824,1,10,ありがとうございます！,neutral,neutral,neutral
43,43_4,sales,3,0.06976744186046512,2,0.0625,49.0,0.03916866506794564,1,13,それはおあつらえ向きですね。,neutral,neutral,neutral
43,43_5,sales,4,0.09302325581395349,3,0.09375,63.0,0.050359712230215826,1,30,こちらでは高品質のワイヤレスイヤホンを3種類ご用意しています。,neutral,neutral,neutral
43,43_6,sales,5,0.11627906976744186,4,0.125,83.0,0.06634692246203037,1,23,今お使いのイヤホンはワイヤレスタイプでしょうか？,neutral,neutral,neutral
43,43_7,user,6,0.13953488372093023,,,100.0,0.07993605115907274,1,11,今は有線を使っています。,,,
43,43_8,sales,7,0.16279069767441862,5,0.15625,117.0,0.09352517985611511,1,7,そうなんですね。,neutral,neutral,neutral
43,43_9,sales,8,0.18604651162790697,6,0.1875,133.0,0.10631494804156674,1,22,有線のイヤホンで不便に思ったことはありますか？,neutral,positive,neutral
43,43_10,user,9,0.20930232558139536,,,157.0,0.1254996003197442,1,22,そうですね。たまに絡まったりするのは不便ですね。,,,
43,43_11,sales,10,0.23255813953488372,7,0.21875,195.0,0.15587529976019185,1,22,しまってある時や服の中で絡まると面倒ですよね。,positive,neutral,neutral
43,43_12,sales,11,0.2558139534883721,8,0.25,213.0,0.17026378896882494,1,29,こちらのワイヤレスイヤホンはカナル型で完全にコードレスです！,neutral,neutral,neutral
43,43_13,sales,12,0.27906976744186046,9,0.28125,235.0,0.18784972022382093,1,14,快適な音声環境を提供できます。,neutral,neutral,neutral
43,43_14,sales,13,0.3023255813953488,10,0.3125,259.0,0.2070343725019984,1,23,新しい相棒はどんな場面で使うことが多そうですか？,neutral,positive,neutral
43,43_15,user,14,0.32558139534883723,,,306.0,0.2446043165467626,1,14,通勤時の電車の中が多いですね。,,,
43,43_16,sales,15,0.3488372093023256,11,0.34375,337.0,0.26938449240607515,1,17,ということは、使用頻度は高そうですね,neutral,neutral,neutral
43,43_17,sales,16,0.37209302325581395,12,0.375,371.0,0.2965627498001599,1,37,電車の中では動画を観ていることが多いですか？音楽を聴いていることが多いですか？,neutral,neutral,neutral
43,43_18,user,17,0.3953488372093023,,,387.0,0.30935251798561153,1,11,音楽を聴く方が多いです。,,,
43,43_19,sales,18,0.4186046511627907,13,0.40625,405.0,0.3237410071942446,1,7,素敵な趣味です！,negative,neutral,neutral
43,43_20,sales,19,0.4418604651162791,14,0.4375,447.0,0.35731414868105515,2,61,音楽に集中したい場合ですとノイズキャンセリング機能のついているAir-Buds、またはAir-Buds Proをおすすめしています。,neutral,neutral,neutral
43,43_21,sales,20,0.46511627906976744,15,0.46875,453.0,0.36211031175059955,1,19,ノイズキャンセリング機能を重視しますか？,neutral,positive,positive
43,43_22,user,21,0.4883720930232558,,,488.0,0.390087929656275,1,38,そうですね。電車内はうるさいのでノイズキャンセリング機能はあった方が良いですね。,,,
43,43_23,sales,22,0.5116279069767442,16,0.5,499.0,0.39888089528377296,1,6,承知しました。,neutral,neutral,neutral
43,43_24,sales,23,0.5348837209302325,17,0.53125,526.0,0.42046362909672264,2,36,Air-BudsとAir-Buds Proの最も大きな違いは通話時の快適さです。,positive,neutral,neutral
43,43_25,sales,24,0.5581395348837209,18,0.5625,562.0,0.4492406075139888,2,40,Air-Buds Proは会話を自動検出して音量調整や外部音の取り込みをしてくれます。,positive,neutral,positive
43,43_26,sales,25,0.5813953488372093,19,0.59375,600.0,0.47961630695443647,1,38,ワイヤレスイヤホンをしたまま職場で働いたり、会議をすることはありそうでしょうか？,neutral,positive,neutral
43,43_27,user,26,0.6046511627906976,,,621.0,0.49640287769784175,1,8,それはないですね。,,,
43,43_28,sales,27,0.627906976744186,20,0.625,654.0,0.5227817745803357,1,43,でしたら、ミドルエンドモデルのAir-Budsで充分に素晴らしい音質の音楽体験ができますよ！,neutral,neutral,neutral
43,43_29,sales,28,0.6511627906976745,21,0.65625,661.0,0.5283772981614708,1,13,商品の詳細をお送りしますか？,neutral,neutral,neutral
43,43_30,user,29,0.6744186046511628,,,719.0,0.574740207833733,2,46,ちなみにエントリーモデルのAir-Buds LIfeにはノイズキャンセル機能は付いてないのですか？,,,
43,43_31,sales,30,0.6976744186046512,22,0.6875,731.0,0.5843325339728217,1,13,ご質問ありがとうございます。,neutral,neutral,neutral
43,43_32,sales,31,0.7209302325581395,23,0.71875,745.0,0.595523581135092,2,39,残念ながらAir-Buds Liteにはノイズキャンセリング機能はついておりません。,positive,neutral,neutral
43,43_33,sales,32,0.7441860465116279,24,0.75,766.0,0.6123101518784972,1,41,環境音が聞こえたほうがよいランニング中やトレーニング中の使用がおすすめのモデルです。,positive,positive,neutral
43,43_34,sales,33,0.7674418604651163,25,0.78125,826.0,0.6602717825739408,1,28,他に機能面やモデルごとの違いでご質問ございますでしょうか？,positive,positive,neutral
43,43_35,user,34,0.7906976744186046,,,854.0,0.6826538768984812,1,40,なるほど。3つのモデルはそれぞれ価格がかなり違いますが、どんな機能が違うのでしょうか？,,,
43,43_36,sales,35,0.813953488372093,26,0.8125,885.0,0.7074340527577938,1,20,大きな違いに絞って説明させていただきます。,positive,neutral,positive
43,43_37,sales,36,0.8372093023255814,27,0.84375,965.0,0.771382893685052,2,57,Air-Buds Lite：ノイズキャンセリング機能なし、防塵・防水性能なし。シリーズのなかで最小、最軽量で装着感のよさが魅力,positive,neutral,positive
43,43_38,sales,37,0.8604651162790697,28,0.875,1032.0,0.8249400479616307,1,51,Air-Buds：アクティブノイズキャンセリング機能あり、防塵・防水性能はIP54。バランスよく使い勝手がよい。,positive,neutral,positive
43,43_39,sales,38,0.8837209302325582,29,0.90625,1096.0,0.8760991207034372,2,84,Air-Buds Pro：アクティブノイズキャンセリング機能あり、防塵・防水性能はIP67。会話自動検知におる外部音取り込みや自動音量調整あり。多機能で仕事のパートナーとしても最適。,positive,neutral,positive
43,43_40,sales,39,0.9069767441860465,30,0.9375,1108.0,0.885691446842526,1,13,以上のような違いがあります。,neutral,neutral,neutral
43,43_41,sales,40,0.9302325581395349,31,0.96875,1130.0,0.903277378097522,1,27,また上位モデルになるにつれて連続再生時間が長くなります。,positive,neutral,positive
43,43_42,user,41,0.9534883720930233,,,1148.0,0.9176658673061551,1,20,連続再生時間はどれくらい違うのでしょうか？,,,
43,43_43,sales,42,0.9767441860465116,32,1.0,1194.0,0.9544364508393285,3,55,Air-Buds Liteは18時間、Air-Budsは24時間、Air-Buds Proは30時間が最大の連続再生時間です。,positive,neutral,positive
43,43_44,user,43,1.0,,,1251.0,1.0,1,52,なるほど。かなり違いますね。今はどれにするか迷っているのでしばらく考えてからまた来ます。ありがとうございました。,,,
44,44_1,sales,0,0.0,0,0.0,0.0,0.0,1,22,こんにちは！本日はどのような商品をお探しですか？,neutral,neutral,neutral
44,44_2,user,1,0.0625,,,12.0,0.022058823529411766,1,15,ワイヤレスイヤホンを探している,,,
44,44_3,sales,2,0.125,1,0.09090909090909091,49.0,0.0900735294117647,1,8,回答を生成中です。,negative,neutral,neutral
44,44_4,sales,3,0.1875,2,0.18181818181818182,100.0,0.18382352941176472,4,46,イヤホンの主な利用シーンは何でしょうか？ A：仕事利用 B:音楽鑑賞 C:その他（利用シーンを教えてください）,positive,positive,neutral
44,44_5,user,4,0.25,,,110.0,0.20220588235294118,1,1,A,,,
44,44_6,sales,5,0.3125,3,0.2727272727272727,133.0,0.24448529411764705,1,12,回答ありがとうございます。,negative,negative,negative
44,44_7,sales,6,0.375,4,0.36363636363636365,221.0,0.40625,4,61,お仕事で使用する上で重視する点は何でしょうか？ A：コストパフォーマンス B:ノイズキャンセリング C：その他（重視する点を教えてください）,positive,positive,neutral
44,44_8,user,7,0.4375,,,227.0,0.4172794117647059,1,1,A,,,
44,44_9,sales,8,0.5,5,0.45454545454545453,252.0,0.4632352941176471,1,13,ご回答ありがとうございます！,negative,negative,negative
44,44_11,sales,9,0.5625,6,0.5454545454545454,358.0,0.6580882352941176,2,64,お客様が満足する可能性が高い商品はこちらになります。音質がよく防塵・耐水性能搭載で 外でのお仕事でも安心してオンライン会議が可能です！,positive,neutral,positive
44,44_13,sales,10,0.625,7,0.6363636363636364,428.0,0.7867647058823529,1,48,イヤホンとして最低限の機能（聴く、オンラインMTGができる）でコスパ重視の場合は上記商品がオススメです。,positive,neutral,positive
44,44_14,user,11,0.6875,,,449.0,0.8253676470588235,1,11,Liteのほうが欲しい,,,
44,44_15,sales,12,0.75,8,0.7272727272727273,469.0,0.8621323529411765,1,13,ご回答ありがとうございます！,negative,neutral,negative
44,44_16,sales,13,0.8125,9,0.8181818181818182,483.0,0.8878676470588235,1,11,是非お買い求めください！,negative,neutral,negative
44,44_17,sales,14,0.875,10,0.9090909090909091,492.0,0.9044117647058824,1,11,チャット経由でのご購入,neutral,neutral,neutral
44,44_18,sales,15,0.9375,11,1.0,517.0,0.9503676470588235,1,20,限定特典で１ヶ月返品無料となっております。,neutral,neutral,neutral
44,44_19,user,16,1.0,,,544.0,1.0,1,17,分かりました。ありがとうございました。,,,
45,45_1,sales,0,0.0,0,0.0,0.0,0.0,1,34,ようこそ！あなたの興味をサポートします。気になっているジャンルは何ですか？,positive,positive,neutral
45,45_2,user,1,0.022727272727272728,,,69.0,0.041666666666666664,1,23,ProとLiteでどちらにしようか悩んでいます,,,
45,45_3,sales,2,0.045454545454545456,1,0.027777777777777776,93.0,0.05615942028985507,1,28,すでにAir-Budsシリーズをご覧いただいているんですね！,positive,neutral,neutral
45,45_4,sales,3,0.06818181818181818,2,0.05555555555555555,96.0,0.057971014492753624,1,10,ありがとうございます。,positive,neutral,neutral
45,45_5,sales,4,0.09090909090909091,3,0.08333333333333333,126.0,0.07608695652173914,1,26,機能がそれぞれ違うためぴったりのものをお選びしますよ！,positive,positive,neutral
45,45_6,sales,5,0.11363636363636363,4,0.1111111111111111,145.0,0.08756038647342995,1,33,新しいワイヤレスイヤホンはどういった環境で使うことが多いでしょうか？,positive,positive,neutral
45,45_7,sales,6,0.13636363636363635,5,0.1388888888888889,163.0,0.09842995169082126,4,12,①家 ②電車 ③屋外 ④その他,neutral,neutral,neutral
45,45_8,user,7,0.1590909090909091,,,238.0,0.14371980676328502,1,37,③屋外です。外での農作業やちょっとしたお出かけのときに使うことを考えています。,,,
45,45_9,sales,8,0.18181818181818182,6,0.16666666666666666,282.0,0.17028985507246377,1,23,土や水を使う環境での使用があるということですね。,positive,positive,neutral
45,45_10,sales,9,0.20454545454545456,7,0.19444444444444445,286.0,0.17270531400966183,1,6,承知しました。,neutral,neutral,neutral
45,45_11,sales,10,0.22727272727272727,8,0.2222222222222222,316.0,0.19082125603864733,1,27,用途は音楽を聴く、映像を観る、通話する、のいずれが多いですか？,positive,positive,neutral
45,45_12,user,11,0.25,,,351.0,0.21195652173913043,1,18,音楽を聴くことがほとんどだと思います。,,,
45,45_13,sales,12,0.2727272727272727,9,0.25,399.0,0.24094202898550723,1,28,音楽を聴きながらの屋外作業やお出かけは気持ちいいですよね！,positive,positive,neutral
45,45_14,sales,13,0.29545454545454547,10,0.2777777777777778,430.0,0.25966183574879226,1,39,ハードな環境の可能性があるので、防塵・防水性能を重視したほうがよろしいでしょうか？,positive,positive,neutral
45,45_15,user,14,0.3181818181818182,,,511.0,0.3085748792270531,1,45,そうですね、ゴミは付きやすいと思いますし、それや汗などが付くと思いますので水で洗えたら良いです。,,,
45,45_16,sales,15,0.3409090909090909,11,0.3055555555555556,525.0,0.3170289855072464,1,10,ありがとうございます。,neutral,neutral,neutral
